Year,Review,Rating
2020,Worst app ever as well as worst brand ever!! I ordered then they canceled my order because they couldn't reach me withoit even sending a cancelation email!! I discovered after 9 days of the cancelation when i reached them with their usefulness chat!! The worst that the cancelation is about 9 days now and they didn't even send me my money back!! Worst online shopping experience ever.. Don't think that i will even enter their store again!!,1
2020,My product get misplaced.i am still waiting for the product after paying for it.now money is stuck and products are missing.,1
2020,Its been a month and I still haven't received my items. Also one of the items turned out to be out of stock after I have paid for it and the amount is still not reimbursed into my bank account!,1
2020,"customer service IS NOT WORKING! app help chat is useless, facebook zara care chat , too.",1
2020,Every time after a purchase it doesn't open and says that my username and password are invalid.,2
2020,"Terrible experience. Returning my item was a nightmare. Their customer service chat on their app is poor. Can't even email em. When you call the stores, no answer. Extremely disappointed!!!",1
2020,Brilliant app. So easy to navigate. I really like that it shows you exactly what you have purchased with pictures. Can't fault this app. Also the purchase and returns system is wonderfully. Well done Zara!,5
2020,"Apps is very good, but product exchange facilities not available its difficult to me",3
2020,In love with this app❤,5
2020,Great app I only do my shopping in there.,5
2020,Best internet shopping interface on the market,5
2020,The people from this chat disconnect on purpose because they have delays on their deliveries. Instead of helping you they tell you to cancel the order. Would rate less than one star.,1
2020,Zara sells amazingly shoes and clothing,5
2020,Excellent 👌,5
2020,Not user friendly,1
2020,Awful service.,1
2020,Osm,4
2020,Slowest delivery possible. Not very helpful customer care either.,1
2020,Fabulous Experience. 100 times better than Myntra.,5
2020,"This is the worst customer service experience I encountered my entire life! They leave you for minutes with no reply, and the replies are not helpful by any means, it feels like you're talking to a bot! Order not delivered a week after the latest estimated delivery time [until now] and does not look to be delivered anytime soon, and I have a plane to catch!",1
2020,Zara has payment gateway issues never got my refund . I placed an order two months ago and zara uses CITRUS payment solutions in india which is duping people of their money. A simple process like refund should happen automatically . Because of zara using citrus pay they hold on to people's money . Plus reaching out to zara using chat and calls is also hard . No one replies in chats. And they do not have an email facility. This is one of the biggest retail chains and they don't have email !lol,1
2020,Horrible service,1
2020,"Tuve una pesima experiencia compre mi ropa hace 2 semanas y hoy que es el ultimo dia indicado de la app para entrega, ni siquiera ha cambiado de estado solo muestra preparandose. Escribi al servicio al cliente y me cerraron el chat dos veces y solo me dijeron que hay un retraso y que puedo esperar o pedir reembolso pero que no hay otras opciones y todos fueron rudos al mome to de atender, no se como esperan tener buena relacion con sus clientes si se portan de esta manera.",1
2020,How do you look at anything?? Trying 3look at any individual piece is so annoying. I give up!,1
2020,Bad deleviry order accept karke delever nahe karte ye app,1
2020,Very good!,5
2020,Keeps not letting me login and forcing me to reset the password 😒,2
2020,"Most of collection is coming soon, and you never receive an email when it is available so disappointing.",1
2020,Nothing is secure in your cart. It's literally sold out while your shopping. I put items in and go to checkout and items are sold out. How is that possible when it was available and in my cart (smh). This bugged should be fixed. I shouldn't have to rush to purchase so things do get taken out of my cart while shopping. This is just silly if you ask me. Zara should wait until the buyer is finished purchase to put the item back into the system as item available.,1
2020,The most badly experienc you can get,1
2020,Worst experience with this app.... They have cancelled my order without even asking me and now they are saying that they cannot do anything .... Just worst service and worst app ever .....,1
2020,Most complicated shopping app i have ever used. No one to conncet with for help. Its highly frustrating.,1
2020,Zara app is so reliable and thier deliveries are on time💯,5
2020,Absolutely not user friendly...not easy to navigate,2
2020,Bekar h,1
2020,Super!,5
2020,"Live chat can never help, hard to track shipping",1
2020,The worst costumer service I accidentally gave a wrong address a contact with them they didn't change it and I lost my package and my money.,1
2020,Outdated app functions. Difficult to tell what they are modelling.,1
2020,"I had placed an order for couple of perfumes from the app. The delivery was returned citing ""package was damaged"". While trying to contact the customer service, the customer support agent ""Jane"" was not at all helpful. They claimed that delivery was unsuccessful due to some issue in the delivery process or area entry restrictions. They were initiating a refund, while I had asked for shipping of the original order again, to which they said it's not possible. 10/10 WILL NOT RECOMMENDED !",1
