Year,Rating,Review
2021,4,"A great app, quite easy to use and everything works as it should do. The only downfall being that you get a restricted wishlist, meaning oyu can only have around 50 items in your wishlist."
2021,5,great
2021,5,👍
2021,5,Products at its best products plus the delivery time is satisfying
2021,1,Doesn't let you into the app. Some ad appears and you can't get past that page.
2021,1,Crashed not once. Website doesn't work either. I have bought stuff and can't check the delivery status.
2021,5,Everything about this is Dope
2021,5,Branded products in affordable price 🥰
2021,5,I am not able to purchase product. Men trouser
2021,4,❤❤
2021,5,Good
2021,5,"This app is awesome! I am always excited to open my app. Make it so easy to keep up with the new trend, and see the new fashion."
2021,5,Amazing so quick and easy
2021,4,Always bring happiness
2021,5,Excellent App.
2021,1,"There's this bug i recently came across on your mobile app, that it is enable to take login from my mobile app, when i tried to send a forget password mail, it didn't respond either. When i tried to do the same from my PC on your website, it worked perfectly fine. And i cross checked your APIs were also working fine on system but i guess your app isnt sending login info to them. Hope you can correct this soon, this even costed me to use my discount coupon on my purchase."
2021,1,"This is regarding my refund , 1.I received a mail saying refund is not successfull ,I asked customer care they said it's a glitch 2.Again I raised query then they said I received refund to check my account, I checked and I didn't receive. 3.Again I contacted 2 times,then they said to update payment account,I did still nothing. 4.Again I contacted ,they said I received money, to check , I checked didn't receive. 5.At last I contacted 3 times then they raised a complaint and still I"
2021,5,Good
2021,1,Not downloading it
2021,4,for best quality
2021,1,Poor servies
2021,1,"The worst app till date in terms of returning money, they can be sued in the court for doing such fraudulent act, its been more than 40 days they haven't returned my money back and telling me false information, I've called so many times but no result, they might can delete my review to look good in the eyes of other customers but im gonna take serious action against them as im lawyer so I've to now. they don't value customers money."
2021,5,Love itt
2021,1,"Pathetic services , sending entirely wrong/different product .Customer service isn't of any help... Been unable to return the wrong product from the past 3 weeks. Extremely poor service , tormenting customers. Consider the rating -1"
2021,3,Everything seems to be cool. But it would be more fun and exciting to shop here if there are more offers and promo events as well.
2021,5,🔥🔥🔥
2021,5,Very convenient
2021,5,Hugo Pérez
2021,1,Worst service After payment of 15 days they cancel it without informing and no refund received till now of 7 days
2021,5,Nice experience 🧡
2021,1,Blank screen when opening app. Deleting it
2021,5,Uhmm
2021,1,The app is really bad. I have to login again and again. You can't track your order in the app and they give you no notification of where the order is. Didnt expect this from a big company like H&M.
2021,5,Good
2021,3,"Shopping at actual malls is still the best option and YUP one more thing, can you please do make your service more accessible especially to teenagers like me who still doesn't have bank accounts or atleast have COD as one of your mode of payment. Thank you!"
2021,5,Quick & easy NOW after it finally let me put it in english
2021,5,Perfect app
2021,5,H&M is the best app to shopping
2021,5,"Easy to shop, great value for money, perfect."
2021,5,love the clothes
2021,5,Very good selection of cloths. I will highly recommend you to buy cloths from here
2021,5,quality & Style cno need to compromise just go for it
2021,5,👍
2021,4,"Great app, it can be slightly inaccurate about the in store availability of items though."
2021,1,"terrible, way to many bugs"
2021,1,Delivery takes so long. Why bothering shopping online if you just go to the store to get the items right away stead of waiting for your package to arrives after 2 weeks. Ugh! Another reason why I love the mall.
2021,5,Op
2021,1,the app does not accept my valid Pincode number😤
2021,5,Amazing
2021,5,Good product and best rates
2021,5,Love this app
2021,5,They have invested a lot into human computer interface
2021,5,💯💯
2021,5,"Excellent apps, prompt delivery and superior quality"
2021,5,👍
2021,5,Good
2021,5,Me gusta la variedad y calidad de la ropa. El costo del envío es económico y llega en las fechas indicadas.
2021,5,Cool
2021,2,👎service
2021,5,Super
2021,1,"Pathetic online services, not once and twice but each time they cheat by sending wrong sizes and products purposely and customer service is the worst amongst any in the world to even help a bit"
2021,1,Extremely poor delivery service. You would have to wait for much longer to receive your products then the expected delivery shown in the app. Even after contacting the coustom service it won't be beneficial. They don't even provide the phone number of the delivery man when they are out for delivery. When you order something it comes under or on the day shown in the app but it doesn't work like that on h&m. Since past 2 days my order is showing out for delivery but it never gets delivered.
2021,1,"I waited more than 1 week And they simply says Delivery returning to seller I'm really disappointed and I feel sad,I was about to give present to someone but now it's all ruined and over 😢"
2021,1,I have given a item for return it's been days that item is in return but didn't get any refund Please give me the refund
2021,5,Great. I suggest adding offer codes from time to time. Please
2021,5,"Love the styles, measurement is true to size"
2021,5,Byeee
2021,5,5 Star
2021,5,Very nice and soft fabric. And I wear with peace of mind knowing no slave in china had to work their finger bloody to make the product
2021,5,I really love H&M True to there size and the material of the clothes are awesome 👌 👏
2021,5,Good quality product
2021,5,Lovely! Works wonderful.
2021,4,Whatever i brought from H&M are beyond my expectation hope to say that h&M will never dissapoint me.
2021,5,I am just in love
2021,5,Nice
2021,3,Please add English language to EU countries section 🤐
2021,5,Great finds
2021,5,I have never had problems using this app. If you know how to use filters you can find good deals on quality products.
2021,5,Amazing quality
2021,4,eh
2021,3,Great products but very slow in refunds !!
2021,1,"Keep on error, i cant remove the items that i dont want... Log out n try to log in again, but cant sync my password.. Try to change new password, it's been changed successfully, but cant log in with it, i dont know why.. Apps is so lousy.. 👎👎👎👎"
2021,5,Great!
2021,1,"The app repeatedly rejects my password even after I just reset it. Even waiting 24 hours after a pw reset it still rejects. This has happened to me so many times. Additionally, you cannot change countries. At all. I was advised to delete my account and make a new one to change countries. You can't add to or cancel orders either"
